0814075823,1024,mm,1000000000,9,500000000,3.581525000,1000000000,328.85,328.85,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075828,1024,mm,1000000000,10,500000000,4.121231000,1000000000,298.02,298.02,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075835,1024,mm,1500000000,1,500000000,4.032814000,1500000000,408.72,408.72,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075841,1024,mm,1500000000,2,500000000,5.681276000,1500000000,298.02,298.02,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075848,1024,mm,1500000000,3,500000000,5.818301000,1500000000,286.10,286.10,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075856,1024,mm,1500000000,4,500000000,4.542299000,1500000000,366.80,366.80,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075903,1024,mm,1500000000,5,500000000,4.565112000,1500000000,376.45,376.45,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075910,1024,mm,1500000000,6,500000000,5.646025000,1500000000,291.94,291.94,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075918,1024,mm,1500000000,7,500000000,5.712604000,1500000000,291.94,291.94,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075926,1024,mm,1500000000,8,500000000,5.748485000,1500000000,291.94,291.94,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075934,1024,mm,1500000000,9,500000000,4.808862000,1500000000,357.63,357.63,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075941,1024,mm,1500000000,10,500000000,4.776864000,1500000000,348.91,348.91,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075948,1024,mm,2000000000,1,500000000,8.303270000,2000000000,405.82,405.82,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814075958,1024,mm,2000000000,2,500000000,5.512343000,2000000000,397.36,397.36,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
0814080006,1024,mm,2000000000,3,500000000,6.550743000,1725956096,329.20,329.20,0,tier2-04.ochep.ou.edu,tier2-03.ochep.ou.edu,,
